F1,id,neighbourhood,latitude,longitude,room_type,price,days_occupied_in_2019,minimum_nights,number_of_reviews,reviews_per_month,availability_2020
394,141154,Brooklyn,40.6858,-73.9828,Entire home/apt,110,179,3,251,2.48,256
395,141335,Brooklyn,40.67535,-73.97654,Entire home/apt,650,7,1,35,0.39,355
397,141984,Manhattan,40.72094,-73.99706,Entire home/apt,175,55,3,72,0.7,332
399,144087,Manhattan,40.80473,-73.9532,Entire home/apt,259,8,8,20,0.19,365
405,148259,Williamsburg,40.71541,-73.94144,Entire home/apt,451,6,2,78,0.88,358
406,148825,Manhattan,40.79765,-73.96245,Entire home/apt,150,93,2,208,2.24,317
408,149777,The Bronx,40.89747,-73.8639,Entire home/apt,69,28,1,219,2.6,344
409,150804,Manhattan,40.72008,-73.98404,Entire home/apt,250,362,4,26,0.26,89
412,151199,Queens,40.75725,-73.91098,Private room,129,40,2,443,4.42,0
413,151478,Brooklyn,40.7102,-73.94495,Private room,98,246,2,8,0.08,97
415,152259,Harlem,40.81156,-73.94571,Private room,55,18,3,122,1.19,337
416,152263,Manhattan,40.80497,-73.95016,Entire home/apt,300,37,2,222,2.22,288
418,153405,Greenpoint,40.72937,-73.95671,Entire home/apt,125,311,2,120,1.19,8
419,153780,East Village,40.72587,-73.98438,Private room,175,70,3,182,1.78,314
420,154934,Harlem,40.82426,-73.9463,Private room,75,0,7,38,0.4,339
421,157673,Brooklyn,40.68101,-73.94081,Entire home/apt,72,102,31,88,0.87,116
422,158061,Brooklyn,40.68669,-73.91989,Private room,165,26,1,27,0.26,365
423,158176,Brooklyn,40.71534,-73.95914,Entire home/apt,140,356,5,124,1.29,0
425,158955,Williamsburg,40.70867,-73.94284,Entire home/apt,139,137,2,408,4.03,266
426,159749,Brooklyn,40.67963,-73.93908,Private room,88,115,1,72,0.73,252
427,159815,Brooklyn,40.6798,-73.93908,Private room,80,108,1,46,0.46,326
428,159913,Manhattan,40.74346,-73.99882,Private room,150,16,2,47,1.83,344
429,160994,Alphabet City,40.72972,-73.97995,Entire home/apt,200,26,2,113,1.13,97
432,161996,Harlem,40.83096,-73.94633,Entire home/apt,295,41,3,240,2.34,299
433,162493,Williamsburg,40.71323,-73.95745,Entire home/apt,450,364,3,37,0.72,2
434,162508,Crown Heights,40.67212,-73.9506,Entire home/apt,130,228,7,31,0.35,4
436,163809,Harlem,40.80523,-73.95139,Entire home/apt,198,141,5,48,0.47,108
437,163814,Manhattan,40.72636,-73.98917,Entire home/apt,99,14,2,306,3.03,295
439,164989,Manhattan,40.72351,-73.99683,Private room,140,166,1,75,0.74,0
440,165080,Brooklyn,40.6809,-73.99233,Entire home/apt,500,364,7,7,0.07,0
441,165461,Morningside Heights,40.80525,-73.95916,Private room,75,150,5,60,0.59,313
445,166541,Washington Heights,40.84468,-73.94303,Private room,75,31,2,37,0.36,318
449,168084,Manhattan,40.72578,-73.97879,Entire home/apt,190,329,3,167,1.72,0
450,168123,Brooklyn,40.66085,-73.98537,Entire home/apt,105,272,28,106,1.05,0
459,170761,Brooklyn,40.68768,-73.97611,Private room,85,187,2,47,0.69,0
460,172499,Upper East Side,40.77938,-73.94874,Entire home/apt,250,20,365,26,0.26,0
461,173072,Harlem,40.80827,-73.95329,Shared room,49,97,3,186,4.47,345
462,173151,Brooklyn,40.72901,-73.95812,Private room,91,56,3,255,2.51,0
464,173742,Manhattan,40.73476,-73.98452,Entire home/apt,400,31,2,110,1.12,332
465,174527,Bushwick,40.69055,-73.92357,Entire home/apt,150,273,2,11,0.38,32
466,174966,Upper West Side,40.7735,-73.98697,Entire home/apt,2000,1,30,30,0.31,1
467,176135,Brooklyn,40.67505,-73.95969,Entire home/apt,97,173,3,33,0.33,270
468,176653,East Village,40.72974,-73.98201,Private room,100,361,4,51,0.5,21
469,177421,Greenpoint,40.72315,-73.95226,Entire home/apt,500,121,2,24,0.24,58
471,177606,Kips Bay,40.74112,-73.97686,Entire home/apt,189,11,6,101,1.01,341
472,179670,Lower East Side,40.72019,-73.98217,Private room,130,4,3,111,1.11,355
475,180507,Queens,40.75744,-73.92163,Entire home/apt,300,0,30,21,0.21,279
476,180792,Astoria,40.75695,-73.9202,Entire home/apt,220,29,30,25,0.25,357
477,181972,Manhattan,40.8296,-73.94651,Entire home/apt,199,336,2,126,1.26,44
478,182069,Harlem,40.79056,-73.9468,Entire home/apt,120,88,4,102,1.02,333
479,182177,Baychester,40.86466,-73.85709,Entire home/apt,125,22,2,295,2.93,270
480,182649,Brooklyn,40.71312,-73.96199,Private room,70,293,2,254,2.55,50
482,187566,Bedford-Stuyvesant,40.69242,-73.95097,Entire home/apt,99,39,2,209,2.09,314
485,188661,Prospect Heights,40.68262,-73.97299,Entire home/apt,170,120,3,67,0.67,0
487,189135,Midtown,40.76311,-73.99388,Private room,99,14,1,97,1.03,358
489,189732,Brooklyn,40.67497,-73.87305,Entire home/apt,169,29,3,192,1.92,334
490,189787,Brooklyn,40.66788,-73.94813,Entire home/apt,99,263,4,101,1,12
492,190542,Bedford-Stuyvesant,40.68967,-73.95445,Entire home/apt,160,5,3,46,0.46,355
493,190968,Prospect Heights,40.67946,-73.96501,Entire home/apt,215,209,3,36,0.36,168
494,190974,Park Slope,40.66944,-73.98083,Entire home/apt,130,60,3,195,2.08,345
495,191075,East Village,40.72566,-73.97748,Private room,110,18,3,84,0.84,136
496,191610,Manhattan,40.74639,-74.00352,Private room,111,291,3,74,0.77,48
497,193105,Midtown,40.7709,-73.99181,Private room,139,355,28,45,0.45,159
498,193333,Williamsburg,40.71943,-73.95958,Private room,72,40,31,53,0.53,365
499,193393,Sunnyside,40.74249,-73.92466,Private room,75,357,2,176,1.75,0
501,194154,Manhattan,40.7969,-73.96128,Private room,89,26,6,35,0.35,94
502,195123,Washington Heights,40.83403,-73.94553,Private room,50,12,1,230,2.28,0
503,195233,Flatbush,40.65513,-73.95641,Private room,43,328,1,500,7.63,0
504,195240,Brooklyn,40.65589,-73.95539,Private room,42,323,1,79,0.87,92
505,195578,Brooklyn,40.70275,-73.94501,Private room,85,344,1,47,0.9,0
506,195989,Brooklyn,40.67617,-73.98136,Private room,105,91,3,226,2.25,0
508,197155,Hell's Kitchen,40.76415,-73.99067,Entire home/apt,149,355,2,132,1.32,0
509,197753,Hamilton Heights,40.83127,-73.94718,Private room,68,48,2,315,3.9,249
511,197942,Bedford-Stuyvesant,40.68497,-73.95592,Entire home/apt,99,77,3,221,2.21,336
512,199195,Manhattan,40.82922,-73.94174,Private room,75,289,3,51,0.62,54
513,199312,Williamsburg,40.71137,-73.94362,Private room,100,49,2,285,2.83,288
515,200955,Manhattan,40.73089,-73.98195,Entire home/apt,160,259,30,26,0.26,156
517,201992,Park Slope,40.6755,-73.97859,Entire home/apt,190,14,4,106,1.52,328
520,204065,Clinton Hill,40.68634,-73.96161,Entire home/apt,248,111,2,63,0.63,0
521,204833,Williamsburg,40.7093,-73.9497,Private room,100,26,2,8,0.08,354
522,204959,Chinatown,40.713,-73.99752,Private room,95,289,3,189,1.92,74
523,205485,Bedford-Stuyvesant,40.68186,-73.94113,Entire home/apt,145,26,3,132,1.31,339
524,205735,Brooklyn,40.68364,-73.91076,Private room,41,39,2,62,0.63,339
525,205867,Brooklyn,40.71893,-73.9428,Entire home/apt,120,179,4,94,1.01,307
527,206772,Brooklyn,40.71413,-73.96596,Entire home/apt,195,29,4,35,0.36,330
528,206957,Brooklyn,40.58422,-73.94079,Entire home/apt,70,275,4,129,1.28,85
531,208889,Brooklyn,40.69025,-73.93323,Entire home/apt,145,120,3,45,0.45,0
532,209310,Queens,40.73826,-73.92458,Private room,50,206,1,276,2.93,0
533,211078,Brooklyn,40.73049,-73.96115,Entire home/apt,185,97,3,228,2.27,34
536,212109,Manhattan,40.73854,-74.00821,Private room,80,49,30,10,0.2,295
537,212178,Midtown,40.75877,-73.98863,Entire home/apt,230,294,2,193,1.92,95
539,215560,Bedford-Stuyvesant,40.68741,-73.95741,Private room,79,298,3,166,1.66,149
540,215784,Queens,40.75627,-73.9211,Entire home/apt,190,20,30,27,0.27,319
541,215907,Upper West Side,40.79816,-73.9619,Entire home/apt,300,336,2,46,0.46,11
542,217580,Bay Ridge,40.61927,-74.0307,Entire home/apt,100,32,30,7,0.08,153
543,218358,Manhattan,40.8078,-73.95208,Private room,80,33,90,22,0.37,242
544,219066,Brooklyn,40.61922,-73.99399,Entire home/apt,110,221,1,26,0.26,333
545,219922,Manhattan,40.816,-73.95545,Private room,100,279,1,37,0.41,86
546,220351,Hamilton Heights,40.82748,-73.95153,Private room,55,205,4,101,1.01,0
548,220946,Alphabet City,40.72229,-73.97901,Entire home/apt,146,125,3,151,1.52,227
550,221097,Greenpoint,40.72501,-73.95185,Entire home/apt,102,102,29,22,0.22,339
551,222054,Park Slope,40.68012,-73.97847,Private room,100,16,3,25,0.25,0
552,222304,Manhattan,40.74233,-73.99865,Entire home/apt,199,286,5,34,0.34,0
553,222913,Lower East Side,40.71238,-73.98329,Entire home/apt,140,178,30,222,2.27,312
554,223930,Brooklyn,40.67424,-73.96665,Entire home/apt,150,8,5,24,0.24,349
558,225306,Bedford-Stuyvesant,40.68749,-73.95494,Private room,79,9,3,131,1.31,216
559,225887,Fort Greene,40.68645,-73.97538,Private room,140,26,3,164,1.65,0
560,225926,Brooklyn,40.68999,-73.96711,Private room,191,28,1,175,1.75,334
561,225976,Rosebank,40.61077,-74.06824,Entire home/apt,75,199,6,80,0.8,267
562,226021,Williamsburg,40.71126,-73.94576,Entire home/apt,220,213,3,137,1.38,142
563,227715,Bedford-Stuyvesant,40.67855,-73.94949,Entire home/apt,80,16,3,246,2.46,347
564,228317,Brooklyn,40.68516,-73.92521,Entire home/apt,135,99,4,86,0.87,295
565,228517,Chinatown,40.71611,-73.99828,Entire home/apt,110,0,20,59,0.61,285
566,228925,Brooklyn,40.67964,-73.93946,Entire home/apt,100,26,30,63,1.63,339
569,230321,Bedford-Stuyvesant,40.69046,-73.95167,Entire home/apt,99,344,2,40,0.43,45
570,230877,East Harlem,40.79239,-73.94535,Entire home/apt,140,35,28,115,1.15,365
571,231154,Queens,40.67238,-73.76583,Private room,70,0,2,31,0.31,365
572,231414,Manhattan,40.72599,-74.00168,Private room,270,125,5,2,0.03,160
573,232612,Brooklyn,40.68309,-73.94219,Entire home/apt,110,107,3,326,3.29,269
574,233189,Hell's Kitchen,40.76166,-73.99675,Entire home/apt,179,94,30,87,0.88,48
575,233638,Queens,40.70163,-73.90867,Private room,55,26,1,19,0.24,336
576,233662,Midtown East,40.75575,-73.96842,Private room,110,201,2,65,0.66,174
577,234184,Manhattan,40.80903,-73.94197,Entire home/apt,325,224,5,96,0.97,127
578,234870,Queens,40.74581,-73.95295,Private room,75,348,1,65,0.7,299
579,235515,Richmond Hill,40.70033,-73.82987,Private room,40,19,3,54,0.54,261
580,235552,Brooklyn,40.66414,-73.98574,Entire home/apt,300,198,1,43,0.45,1
581,235651,West Village,40.74,-74.00381,Private room,111,14,30,85,0.86,247
582,235951,Manhattan,40.75348,-73.97065,Entire home/apt,170,292,30,141,1.42,0
583,235960,Manhattan,40.72066,-73.98506,Entire home/apt,200,31,3,101,1.02,338
584,236671,Williamsburg,40.71746,-73.95497,Entire home/apt,180,27,2,149,1.53,193
585,236788,Brooklyn,40.70257,-73.9847,Entire home/apt,330,353,6,41,0.49,102
587,237127,Gramercy Park,40.73833,-73.98186,Entire home/apt,99,47,30,139,1.51,28
590,239733,Queens,40.77679,-73.91687,Entire home/apt,75,279,28,52,0.53,0
593,239883,Brooklyn,40.68501,-73.97019,Private room,85,294,5,131,1.32,50
596,240800,Brooklyn,40.67722,-73.96542,Private room,57,21,3,162,1.65,347
597,241140,Brooklyn,40.68975,-73.96703,Private room,350,25,1,44,0.45,337
598,241159,Brooklyn,40.69221,-73.95866,Entire home/apt,110,364,6,8,0.27,64
599,242532,Clinton Hill,40.6893,-73.96602,Private room,223,26,1,132,1.34,334
601,242643,Williamsburg,40.70832,-73.94157,Entire home/apt,137,2,1,27,0.31,345
602,243229,Bedford-Stuyvesant,40.68016,-73.94878,Entire home/apt,280,0,3,5,0.05,365
603,243708,Williamsburg,40.70875,-73.95508,Entire home/apt,199,232,30,253,2.57,95
604,245544,The Bronx,40.8679,-73.90023,Private room,42,18,2,125,1.48,347
605,245574,Bedford-Stuyvesant,40.6889,-73.95383,Entire home/apt,180,106,2,181,1.83,354
606,245607,Chelsea,40.75127,-73.99637,Entire home/apt,226,33,5,36,0.39,0
607,246134,Brooklyn,40.67607,-73.94421,Private room,85,26,3,5,0.05,279
609,246916,Queens,40.7347,-73.88066,Entire home/apt,79,81,4,72,0.73,308
610,246938,Manhattan,40.71876,-73.98851,Entire home/apt,154,44,1,262,2.71,320
612,248865,Brooklyn,40.73787,-73.95385,Entire home/apt,199,11,3,36,0.37,0
613,248871,Manhattan,40.73066,-74.00287,Entire home/apt,700,38,3,146,1.48,347
617,249867,Bedford-Stuyvesant,40.68707,-73.91918,Private room,100,14,1,7,0.07,339
618,250259,Brooklyn,40.7184,-73.96019,Entire home/apt,275,3,4,167,3.62,1
621,250536,Harlem,40.81068,-73.94288,Private room,125,0,1,11,0.11,365
623,250801,Manhattan,40.73129,-73.99944,Entire home/apt,850,39,2,119,1.21,0
624,251262,Williamsburg,40.71628,-73.95737,Private room,129,30,2,260,2.66,307
625,251277,Upper West Side,40.78558,-73.9726,Private room,140,58,2,196,2,336
626,252076,Lower East Side,40.7146,-73.991,Private room,115,26,4,159,1.63,347
630,253466,Brooklyn,40.73693,-73.95284,Entire home/apt,199,9,3,35,0.47,108
631,253471,Brooklyn,40.73641,-73.9533,Entire home/apt,199,9,3,24,0.3,108
632,253475,Greenpoint,40.73794,-73.95254,Entire home/apt,199,9,3,65,0.69,108
633,253590,Manhattan,40.79771,-73.96323,Entire home/apt,185,205,2,22,0.29,84
634,253623,Manhattan,40.81512,-73.94692,Private room,81,361,2,72,0.73,0
635,253800,Greenpoint,40.7373,-73.95323,Entire home/apt,199,9,3,28,0.28,108
636,253803,Greenpoint,40.73708,-73.95271,Entire home/apt,199,9,3,24,0.26,108
637,253806,Greenpoint,40.73652,-73.95236,Entire home/apt,199,10,3,45,0.46,108
638,253811,Brooklyn,40.73693,-73.95316,Entire home/apt,199,9,3,36,0.37,95
639,253815,Greenpoint,40.73784,-73.95324,Entire home/apt,199,10,3,47,0.5,0
640,253828,Greenpoint,40.73674,-73.95247,Private room,349,9,3,8,0.09,15
641,253839,Brooklyn,40.73783,-73.95259,Private room,249,9,3,4,0.04,22
642,253842,Greenpoint,40.73714,-73.95296,Private room,299,9,3,6,0.1,0
643,253846,Greenpoint,40.73731,-73.9545,Hotel room,179,9,3,6,0.07,22
644,254131,Jackson Heights,40.74965,-73.89344,Private room,59,0,5,60,0.67,365
645,254168,Brooklyn,40.73793,-73.95316,Private room,599,9,3,7,0.08,0
647,255024,Brooklyn,40.70271,-73.91566,Entire home/apt,220,37,2,191,2.68,317
648,255476,Williamsburg,40.7116,-73.9529,Private room,89,213,4,31,0.73,0
649,255601,Brooklyn,40.69241,-73.94885,Entire home/apt,170,20,2,206,2.1,329
652,256369,Brooklyn,40.68946,-73.99385,Private room,98,77,4,232,2.36,0
653,257097,Bedford-Stuyvesant,40.68226,-73.95473,Entire home/apt,125,46,30,32,0.33,253
654,257568,East New York,40.67855,-73.8896,Private room,48,119,90,53,0.54,1
655,257787,Brooklyn,40.71408,-73.9489,Private room,82,203,5,261,2.65,152
656,258284,Clinton Hill,40.68618,-73.96144,Entire home/apt,154,269,3,233,2.37,114
657,258397,Park Slope,40.67379,-73.98454,Entire home/apt,139,69,3,149,1.52,89
659,258688,West Village,40.74031,-74.00532,Entire home/apt,325,325,4,46,0.48,1
660,258690,Manhattan,40.74618,-74.00392,Entire home/apt,195,167,365,10,0.12,0
662,258838,Staten Island,40.59251,-74.06479,Entire home/apt,250,35,2,23,0.26,344
664,259946,South Beach,40.59262,-74.06659,Entire home/apt,125,30,2,9,0.1,204
665,260765,Upper East Side,40.76928,-73.95021,Entire home/apt,189,35,2,323,3.36,350
666,261194,Bedford-Stuyvesant,40.68338,-73.95289,Entire home/apt,130,175,3,21,0.27,0
668,261344,Manhattan,40.70523,-74.01345,Private room,101,69,5,61,0.63,0
671,262343,Manhattan,40.72087,-73.99022,Entire home/apt,153,309,31,62,0.63,49
672,262405,Brooklyn,40.64468,-73.94219,Entire home/apt,92,301,4,64,0.7,59
673,262583,West Village,40.73312,-74.0042,Entire home/apt,300,53,4,169,1.74,0
674,263005,Brooklyn,40.69778,-73.97676,Entire home/apt,160,340,30,114,1.18,3
675,263190,Manhattan,40.72534,-73.98591,Private room,88,313,2,69,0.85,0
677,263776,Sunnyside,40.74558,-73.92324,Private room,73,281,2,95,0.97,0
679,264323,Morningside Heights,40.81055,-73.95549,Private room,85,7,7,174,1.77,299
680,265036,Brooklyn,40.6711,-73.95231,Private room,99,327,30,25,0.64,180
681,265064,East New York,40.67962,-73.88928,Private room,48,154,90,17,0.25,0
684,265831,Manhattan,40.72313,-73.99438,Entire home/apt,310,251,5,5,0.08,81
685,266146,Upper West Side,40.78448,-73.97289,Entire home/apt,109,29,30,37,0.38,238
686,266155,Manhattan,40.78304,-73.97447,Entire home/apt,167,42,30,17,0.17,277
689,266449,Lower East Side,40.71992,-73.98773,Entire home/apt,195,12,4,70,0.75,1
691,267535,Wakefield,40.89557,-73.8447,Private room,50,3,2,18,0.19,346
692,267652,Kensington,40.64277,-73.97296,Private room,60,200,2,25,0.48,359
693,267708,Manhattan,40.79111,-73.94466,Private room,99,202,3,31,1,173
695,268392,Manhattan,40.79951,-73.95257,Entire home/apt,130,301,2,35,0.4,12
697,268868,Chelsea,40.75114,-74.00195,Entire home/apt,350,353,3,67,0.7,0
698,269283,Brooklyn,40.66431,-73.93216,Private room,50,20,3,26,0.31,337
699,269289,Upper East Side,40.77175,-73.9578,Entire home/apt,130,208,6,14,0.14,275
700,269889,Queens,40.74579,-73.95012,Private room,95,43,2,258,2.74,0
701,270139,Brooklyn,40.70278,-73.92673,Private room,45,311,2,21,0.27,3
702,270231,Sunnyside,40.74409,-73.91122,Private room,85,27,2,283,2.93,348
703,270315,Brooklyn,40.68812,-73.93254,Private room,34,12,10,18,0.2,90
705,271083,Brooklyn,40.65772,-73.96131,Entire home/apt,89,21,4,129,1.33,322
706,271128,Bedford-Stuyvesant,40.68884,-73.95059,Private room,60,350,5,11,0.21,55
707,271130,Bedford-Stuyvesant,40.6865,-73.95372,Private room,65,175,5,45,0.49,19
709,271694,Midtown,40.75282,-73.97315,Entire home/apt,125,0,365,19,0.2,365
711,272026,Manhattan,40.85774,-73.92901,Entire home/apt,60,115,122,20,0.37,351
712,272044,East Village,40.72257,-73.98465,Entire home/apt,499,2,3,49,0.5,362
714,272738,Williamsburg,40.70513,-73.95505,Private room,60,196,2,44,0.45,161
715,273190,Manhattan,40.73301,-74.00268,Entire home/apt,1300,31,5,29,0.31,345
717,274062,Manhattan,40.80285,-73.95166,Private room,99,200,2,69,1.04,44
718,274329,Queens,40.70642,-73.91665,Entire home/apt,110,112,3,128,1.81,108
719,274376,Brooklyn,40.68156,-73.96537,Entire home/apt,135,77,5,8,0.15,315
720,274743,Manhattan,40.77368,-73.95198,Entire home/apt,110,18,15,1,0.02,339
721,275976,Bedford-Stuyvesant,40.68631,-73.93702,Entire home/apt,165,32,2,219,2.35,119
722,276216,Brooklyn,40.65992,-73.99042,Entire home/apt,127,0,180,1,0.03,250
723,276317,Prospect Heights,40.67847,-73.97038,Entire home/apt,402,26,3,102,1.06,353
724,276482,Manhattan,40.81371,-73.95585,Private room,85,14,7,130,1.35,0
726,277133,Williamsburg,40.71445,-73.96126,Entire home/apt,130,293,6,24,0.27,158
727,277207,Brooklyn,40.72868,-73.95835,Private room,75,12,7,15,0.23,343
728,277370,East Village,40.73168,-73.98662,Entire home/apt,139,102,1125,53,0.58,1
729,277883,Brooklyn,40.65689,-73.9533,Entire home/apt,75,354,6,58,0.6,5
734,279857,Bedford-Stuyvesant,40.68492,-73.95489,Entire home/apt,800,125,4,132,1.4,1
737,281756,Brooklyn,40.73321,-73.95587,Entire home/apt,95,59,5,18,0.19,0
738,281851,Manhattan,40.80671,-73.95082,Private room,130,20,1,125,2.5,346
739,282443,Lower East Side,40.71601,-73.99123,Entire home/apt,90,360,3,110,1.14,9
740,282514,Brooklyn,40.68106,-73.9292,Private room,97,6,4,42,1.79,68
741,282863,Brooklyn,40.68131,-73.98879,Entire home/apt,91,19,1,78,0.81,223
742,282977,Park Slope,40.67264,-73.98136,Private room,125,33,3,243,2.51,0
744,283090,Manhattan,40.7241,-73.97899,Entire home/apt,170,175,3,24,0.25,125
745,283194,Manhattan,40.74388,-73.99923,Entire home/apt,500,44,6,77,0.8,36
747,283550,Manhattan,40.76001,-73.99133,Entire home/apt,175,357,3,10,0.21,0
748,284855,Manhattan,40.73362,-74.00923,Entire home/apt,240,213,5,100,1.11,150
751,286662,Crown Heights,40.67106,-73.95463,Entire home/apt,110,49,3,250,2.59,311
753,287397,Bedford-Stuyvesant,40.68991,-73.93179,Entire home/apt,100,129,3,38,0.39,59
755,287417,Bedford-Stuyvesant,40.68174,-73.91921,Entire home/apt,300,26,2,50,0.56,127
757,287481,Brooklyn,40.70839,-73.94289,Entire home/apt,120,304,4,66,0.68,17
758,287839,Brooklyn,40.69018,-73.98107,Entire home/apt,175,6,3,42,0.45,1
759,287845,Brooklyn,40.68128,-73.99522,Entire home/apt,275,59,31,122,1.27,282
763,289288,Manhattan,40.72506,-73.98865,Entire home/apt,219,97,2,129,1.35,318
767,289995,Williamsburg,40.71947,-73.95252,Entire home/apt,250,80,30,51,0.55,156
768,290457,Manhattan,40.71283,-73.99703,Entire home/apt,139,164,7,40,0.42,165
771,292047,Manhattan,40.73908,-74.00378,Private room,105,105,3,227,2.45,247
772,292121,Midtown,40.7625,-73.9869,Entire home/apt,199,20,3,6,0.1,350
773,292266,Bushwick,40.69755,-73.91187,Private room,50,295,14,18,0.19,57
776,293837,Brooklyn,40.70736,-73.94331,Entire home/apt,157,333,5,54,0.62,18
777,294227,Brooklyn,40.73683,-73.9543,Entire home/apt,199,9,3,44,0.48,108
779,294242,Brooklyn,40.7389,-73.95395,Entire home/apt,199,9,3,76,0.89,108
781,294259,Brooklyn,40.73806,-73.95462,Entire home/apt,199,12,3,84,0.91,102
782,294263,Brooklyn,40.73661,-73.95479,Entire home/apt,199,12,3,99,1.11,85
783,294280,Brooklyn,40.73857,-73.95435,Entire home/apt,199,9,3,24,0.26,0
785,294353,Brooklyn,40.70695,-73.95372,Private room,135,27,14,90,1.13,156
